Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
c1=-10, c2=5, d=20, lambda=0.1

Train: 1777.694420193087 Validation: 3433.7631418740734

c1=-10, c2=5, d=20, lambda=1

Train: 2108.8798945182693 Validation: 14719.954692178322

c1=-10, c2=5, d=20, lambda=10

Train: 14224.090648374746 Validation: 41837.34527857419

c1=-10, c2=10, d=-30, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=-31.5, lambda=0.0010500000000000002
c1=-10, c2=10, d=-30, lambda=0.01
singular matrix error
c1=-10.5, c2=10.5, d=-31.5, lambda=0.0105
c1=-10, c2=10, d=-30, lambda=0.1
singular matrix error
c1=-10.5, c2=10.5, d=-31.5, lambda=0.10500000000000001
c1=-10, c2=10, d=-30, lambda=1
singular matrix error
c1=-10.5, c2=10.5, d=-31.5, lambda=1.05
c1=-10, c2=10, d=-30, lambda=10
singular matrix error
c1=-10.5, c2=10.5, d=-31.5, lambda=10.5
c1=-10, c2=10, d=-25, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=-26.25, lambda=0.0010500000000000002
c1=-10, c2=10, d=-25, lambda=0.01
singular matrix error
c1=-10.5, c2=10.5, d=-26.25, lambda=0.0105
c1=-10, c2=10, d=-25, lambda=0.1
singular matrix error
c1=-10.5, c2=10.5, d=-26.25, lambda=0.10500000000000001
c1=-10, c2=10, d=-25, lambda=1
singular matrix error
c1=-10.5, c2=10.5, d=-26.25, lambda=1.05
c1=-10, c2=10, d=-25, lambda=10
singular matrix error
c1=-10.5, c2=10.5, d=-26.25, lambda=10.5
c1=-10, c2=10, d=-20, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=-21.0, lambda=0.0010500000000000002
c1=-10, c2=10, d=-20, lambda=0.01

Train: 1.9301739460761085e+79 Validation: 1.713039982265461e+49

c1=-10, c2=10, d=-20, lambda=0.1
singular matrix error
c1=-10.5, c2=10.5, d=-21.0, lambda=0.10500000000000001
c1=-10, c2=10, d=-20, lambda=1
singular matrix error
c1=-10.5, c2=10.5, d=-21.0, lambda=1.05
c1=-10, c2=10, d=-20, lambda=10
singular matrix error
c1=-10.5, c2=10.5, d=-21.0, lambda=10.5
c1=-10, c2=10, d=-15, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=-15.75, lambda=0.0010500000000000002
c1=-10, c2=10, d=-15, lambda=0.01
singular matrix error
c1=-10.5, c2=10.5, d=-15.75, lambda=0.0105
c1=-10, c2=10, d=-15, lambda=0.1
singular matrix error
c1=-10.5, c2=10.5, d=-15.75, lambda=0.10500000000000001
c1=-10, c2=10, d=-15, lambda=1

Train: 2.376124127531775e+74 Validation: 1.7988570342991313e+34

c1=-10, c2=10, d=-15, lambda=10

Train: 2.8322022713505726e+44 Validation: 1.2653550167748735e+32

c1=-10, c2=10, d=-10, lambda=0.001

Train: 7.466291959538849e+35 Validation: 9.849858593028229e+26

c1=-10, c2=10, d=-10, lambda=0.01

Train: 2.4828947337504853e+30 Validation: 5.628777258055319e+22

c1=-10, c2=10, d=-10, lambda=0.1

Train: 2.994622145795165e+22 Validation: 3.2189816209304006e+22

c1=-10, c2=10, d=-10, lambda=1

Train: 3.654937228696796e+24 Validation: 3.7493792572259014e+24

c1=-10, c2=10, d=-10, lambda=10

Train: 3.1284383840572966e+26 Validation: 6.816686843102269e+23

c1=-10, c2=10, d=-5, lambda=0.001

Train: 0.3735688074415857 Validation: 1936.4461184264228

c1=-10, c2=10, d=-5, lambda=0.01

Train: 0.4938162095993867 Validation: 25.015319929877435

c1=-10, c2=10, d=-5, lambda=0.1

Train: 0.6520977771947637 Validation: 2.6019904492320345

c1=-10, c2=10, d=-5, lambda=1

Train: 0.7385788914493857 Validation: 0.9202352712743188

c1=-10, c2=10, d=-5, lambda=10

Train: 0.7671360335341476 Validation: 0.7422353931478863

c1=-10, c2=10, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=10, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=10, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=10, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=10, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=10, d=5, lambda=0.001

Train: 0.07608825781794708 Validation: 4.0803407074201035

c1=-10, c2=10, d=5, lambda=0.01

Train: 0.07608825788872012 Validation: 4.082898985544055

c1=-10, c2=10, d=5, lambda=0.1

Train: 0.07608826539362615 Validation: 4.109014076562107

c1=-10, c2=10, d=5, lambda=1

Train: 0.07608914576241871 Validation: 4.433095323068119

c1=-10, c2=10, d=5, lambda=10

Train: 0.07626901796971373 Validation: 5.804231266869594

c1=-10, c2=10, d=10, lambda=0.001

Train: 0.13251639741395024 Validation: 21.56227041988947

c1=-10, c2=10, d=10, lambda=0.01

Train: 0.07626864651240213 Validation: 21.643169767605425

c1=-10, c2=10, d=10, lambda=0.1

Train: 0.07610240493624026 Validation: 21.6095958459084

c1=-10, c2=10, d=10, lambda=1

Train: 0.07608836491631532 Validation: 21.610296380638285

c1=-10, c2=10, d=10, lambda=10

Train: 0.07608825958087571 Validation: 21.61003797994402

c1=-10, c2=10, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=10, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=10.5, d=15.75, lambda=0.0105
c1=-10, c2=10, d=15, lambda=0.1

Train: 766181479672260.2 Validation: 783644812964905.0

c1=-10, c2=10, d=15, lambda=1

Train: 173.5517336670412 Validation: 516.6437599277951

c1=-10, c2=10, d=15, lambda=10

Train: 375.69925524603605 Validation: 3454.401068658571

c1=-10, c2=10, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=10.5, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=10, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=10.5, d=21.0, lambda=0.0105
c1=-10, c2=10, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=10.5, d=21.0, lambda=0.10500000000000001
c1=-10, c2=10, d=20, lambda=1
singular matrix error
c1=-10.5, c2=10.5, d=21.0, lambda=1.05
c1=-10, c2=10, d=20, lambda=10
singular matrix error
c1=-10.5, c2=10.5, d=21.0, lambda=10.5
c1=-10, c2=15, d=-30, lambda=0.001

Train: 0.7651575382934311 Validation: 0.7418455540272854

c1=-10, c2=15, d=-30, lambda=0.01

Train: 0.7651803948262818 Validation: 0.7418455333666278

c1=-10, c2=15, d=-30, lambda=0.1

Train: 0.76519354642474 Validation: 0.7418453371002739

c1=-10, c2=15, d=-30, lambda=1

Train: 0.7652122441233862 Validation: 0.7418443966207581

c1=-10, c2=15, d=-30, lambda=10

Train: 0.7652328306894144 Validation: 0.7418843835895845

c1=-10, c2=15, d=-25, lambda=0.001

Train: 0.7651539597934951 Validation: 0.7418455502359665

c1=-10, c2=15, d=-25, lambda=0.01

Train: 0.7651678518532268 Validation: 0.7418455177197691

c1=-10, c2=15, d=-25, lambda=0.1

Train: 0.7651897524717032 Validation: 0.7418452029388081

c1=-10, c2=15, d=-25, lambda=1

Train: 0.7652103701809239 Validation: 0.7418447495001628

c1=-10, c2=15, d=-25, lambda=10

Train: 0.7652428482357606 Validation: 0.7419284045794587

c1=-10, c2=15, d=-20, lambda=0.001

Train: 0.7651458161434624 Validation: 0.7418454893825996

c1=-10, c2=15, d=-20, lambda=0.01

Train: 0.7651568439409814 Validation: 0.7418454863010135

c1=-10, c2=15, d=-20, lambda=0.1

Train: 0.7651816217512887 Validation: 0.7418450022173783

c1=-10, c2=15, d=-20, lambda=1

Train: 0.7652081941446353 Validation: 0.7418469508220202

c1=-10, c2=15, d=-20, lambda=10

Train: 0.7652571792894796 Validation: 0.7419935253264666

c1=-10, c2=15, d=-15, lambda=0.001

Train: 0.7651748789223126 Validation: 0.7418440544324899

c1=-10, c2=15, d=-15, lambda=0.01

Train: 0.7651543705306261 Validation: 0.7418452918956857

c1=-10, c2=15, d=-15, lambda=0.1

Train: 0.7651688323797341 Validation: 0.7418447183883252

c1=-10, c2=15, d=-15, lambda=1

Train: 0.7652051875550208 Validation: 0.7418539358538044

c1=-10, c2=15, d=-15, lambda=10

Train: 0.7652738478796456 Validation: 0.7420718107675184

c1=-10, c2=15, d=-10, lambda=0.001

Train: 0.7630407934808279 Validation: 0.7418261593381692

c1=-10, c2=15, d=-10, lambda=0.01

Train: 0.7646078799246586 Validation: 0.741841367173748

c1=-10, c2=15, d=-10, lambda=0.1

Train: 0.7650920216306528 Validation: 0.7418440037277042

c1=-10, c2=15, d=-10, lambda=1

Train: 0.7651933027295121 Validation: 0.7418710081908262

c1=-10, c2=15, d=-10, lambda=10

Train: 0.7652888879280072 Validation: 0.7421495960826886

c1=-10, c2=15, d=-5, lambda=0.001

Train: 0.6139888093292529 Validation: 0.5220761565677403

c1=-10, c2=15, d=-5, lambda=0.01

Train: 0.6666934347267258 Validation: 0.6457452840635082

c1=-10, c2=15, d=-5, lambda=0.1

Train: 0.7530532203053412 Validation: 0.7279663051443522

c1=-10, c2=15, d=-5, lambda=1

Train: 0.7637990905356555 Validation: 0.7404555473037874

c1=-10, c2=15, d=-5, lambda=10

Train: 0.7651600071461248 Validation: 0.7420695591456196

c1=-10, c2=15, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=15, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=15, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=15, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=15, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=15, d=5, lambda=0.001

Train: 0.07608825835363321 Validation: 1.6841421174233147

c1=-10, c2=15, d=5, lambda=0.01

Train: 0.07608825782069292 Validation: 1.684164867047445

c1=-10, c2=15, d=5, lambda=0.1

Train: 0.07608825791825048 Validation: 1.6844156476560639

c1=-10, c2=15, d=5, lambda=1

Train: 0.07608826837173205 Validation: 1.687093001273798

c1=-10, c2=15, d=5, lambda=10

Train: 0.0760894702441775 Validation: 1.7336771720855138

c1=-10, c2=15, d=10, lambda=0.001

Train: 6.0062449692888 Validation: 21.357045923632842

c1=-10, c2=15, d=10, lambda=0.01

Train: 0.31772800212373803 Validation: 11.850049768385542

c1=-10, c2=15, d=10, lambda=0.1

Train: 0.0807121846816915 Validation: 15.266509855488723

c1=-10, c2=15, d=10, lambda=1

Train: 0.07620369356415754 Validation: 15.324623767678421

c1=-10, c2=15, d=10, lambda=10

Train: 0.07608863512920427 Validation: 15.238938175257198

c1=-10, c2=15, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=15.75, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=15, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=15.75, d=15.75, lambda=0.0105
c1=-10, c2=15, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=15.75, d=15.75, lambda=0.10500000000000001
c1=-10, c2=15, d=15, lambda=1
singular matrix error
c1=-10.5, c2=15.75, d=15.75, lambda=1.05
c1=-10, c2=15, d=15, lambda=10
singular matrix error
c1=-10.5, c2=15.75, d=15.75, lambda=10.5
c1=-10, c2=15, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=15.75, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=15, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=15.75, d=21.0, lambda=0.0105
c1=-10, c2=15, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=15.75, d=21.0, lambda=0.10500000000000001
c1=-10, c2=15, d=20, lambda=1
singular matrix error
c1=-10.5, c2=15.75, d=21.0, lambda=1.05
c1=-10, c2=15, d=20, lambda=10
singular matrix error
c1=-10.5, c2=15.75, d=21.0, lambda=10.5
c1=-7.5, c2=-30, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-15, lambda=0.001

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-30, d=-10, lambda=0.001

Train: 0.76611387535039 Validation: 0.7424498169679488

c1=-7.5, c2=-30, d=-10, lambda=0.01

Train: 0.766113876952311 Validation: 0.7424498186096467

c1=-7.5, c2=-30, d=-10, lambda=0.1

Train: 0.7661138771125031 Validation: 0.7424498187738164

c1=-7.5, c2=-30, d=-10, lambda=1

Train: 0.7661138771285223 Validation: 0.7424498187902335

c1=-7.5, c2=-30, d=-10, lambda=10

Train: 0.7661138771301242 Validation: 0.7424498187918751

c1=-7.5, c2=-30, d=-5, lambda=0.001

Train: 0.8171257590251998 Validation: 0.794638049506623

c1=-7.5, c2=-30, d=-5, lambda=0.01

Train: 0.7705229744803115 Validation: 0.7469662059084302

c1=-7.5, c2=-30, d=-5, lambda=0.1

Train: 0.7665487689921726 Validation: 0.7428953428599713

c1=-7.5, c2=-30, d=-5, lambda=1

Train: 0.7661573069288697 Validation: 0.7424943108499942

c1=-7.5, c2=-30, d=-5, lambda=10

Train: 0.766118219517064 Validation: 0.7424542673951504

c1=-7.5, c2=-30, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-30, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-30, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-30, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-30, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-30, d=5, lambda=0.001

Train: 0.07609355167908578 Validation: 0.29635507228564273

c1=-7.5, c2=-30, d=5, lambda=0.01

Train: 0.07608826359237812 Validation: 0.29630528428864467

c1=-7.5, c2=-30, d=5, lambda=0.1

Train: 0.07608825783178344 Validation: 0.29630696157587444

c1=-7.5, c2=-30, d=5, lambda=1

Train: 0.0760882578148776 Validation: 0.2963070797002325

c1=-7.5, c2=-30, d=5, lambda=10

Train: 0.07608825785407672 Validation: 0.29630797014152693

c1=-7.5, c2=-30, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-31.5, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-30, d=10, lambda=0.01
singular matrix error
c1=-7.875, c2=-31.5, d=10.5, lambda=0.0105
c1=-7.5, c2=-30, d=10, lambda=0.1
singular matrix error
c1=-7.875, c2=-31.5, d=10.5, lambda=0.10500000000000001
c1=-7.5, c2=-30, d=10, lambda=1

Train: 109678.07358821748 Validation: 109407.80453610483

c1=-7.5, c2=-30, d=10, lambda=10

Train: 0.2339610406282158 Validation: 0.36165552661857997

c1=-7.5, c2=-30, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-31.5, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-30, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-31.5, d=15.75, lambda=0.0105
c1=-7.5, c2=-30, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-31.5, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-30, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-31.5, d=15.75, lambda=1.05
c1=-7.5, c2=-30, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-31.5, d=15.75, lambda=10.5
c1=-7.5, c2=-30, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-31.5, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-30, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-31.5, d=21.0, lambda=0.0105
c1=-7.5, c2=-30, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-31.5, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-30, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-31.5, d=21.0, lambda=1.05
c1=-7.5, c2=-30, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-31.5, d=21.0, lambda=10.5
c1=-7.5, c2=-27.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-15, lambda=0.001

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-7.5, c2=-27.5, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-27.5, d=-10, lambda=0.001

Train: 0.7661138728840706 Validation: 0.7424498144401609

c1=-7.5, c2=-27.5, d=-10, lambda=0.01

Train: 0.7661138767056791 Validation: 0.7424498183568679

c1=-7.5, c2=-27.5, d=-10, lambda=0.1

Train: 0.76611387708784 Validation: 0.7424498187485385

c1=-7.5, c2=-27.5, d=-10, lambda=1

Train: 0.766113877126056 Validation: 0.7424498187877057

c1=-7.5, c2=-27.5, d=-10, lambda=10

Train: 0.7661138771298777 Validation: 0.7424498187916223

c1=-7.5, c2=-27.5, d=-5, lambda=0.001

Train: 0.8528943922189681 Validation: 0.831155918676976

c1=-7.5, c2=-27.5, d=-5, lambda=0.01

Train: 0.7729809675324898 Validation: 0.7494837815092509

c1=-7.5, c2=-27.5, d=-5, lambda=0.1

Train: 0.7667861089564391 Validation: 0.7431385059951884

c1=-7.5, c2=-27.5, d=-5, lambda=1

Train: 0.7661809584794009 Validation: 0.7425185433841937

c1=-7.5, c2=-27.5, d=-5, lambda=10

Train: 0.7661205838497591 Validation: 0.7424566898128953

c1=-7.5, c2=-27.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-27.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-27.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-27.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-27.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-27.5, d=5, lambda=0.001

Train: 0.07608840056897291 Validation: 0.29635904892238585

c1=-7.5, c2=-27.5, d=5, lambda=0.01

Train: 0.07608825835978514 Validation: 0.29636934990862385

c1=-7.5, c2=-27.5, d=5, lambda=0.1

Train: 0.07608825787193937 Validation: 0.2963689640508837

c1=-7.5, c2=-27.5, d=5, lambda=1

Train: 0.076088257814503 Validation: 0.2963689468106573

c1=-7.5, c2=-27.5, d=5, lambda=10

Train: 0.07608825788109583 Validation: 0.2963700341275596

c1=-7.5, c2=-27.5, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-28.875, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-27.5, d=10, lambda=0.01
singular matrix error
c1=-7.875, c2=-28.875, d=10.5, lambda=0.0105
c1=-7.5, c2=-27.5, d=10, lambda=0.1
singular matrix error
c1=-7.875, c2=-28.875, d=10.5, lambda=0.10500000000000001
c1=-7.5, c2=-27.5, d=10, lambda=1

Train: 136988380.92451322 Validation: 9192190.437364737

c1=-7.5, c2=-27.5, d=10, lambda=10

Train: 0.1373902369196026 Validation: 0.31586565916757176

c1=-7.5, c2=-27.5, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-28.875, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-27.5, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-28.875, d=15.75, lambda=0.0105
c1=-7.5, c2=-27.5, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-28.875, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-27.5, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-28.875, d=15.75, lambda=1.05
c1=-7.5, c2=-27.5, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-28.875, d=15.75, lambda=10.5
c1=-7.5, c2=-27.5, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-28.875, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-27.5, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-28.875, d=21.0, lambda=0.0105
c1=-7.5, c2=-27.5, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-28.875, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-27.5, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-28.875, d=21.0, lambda=1.05
c1=-7.5, c2=-27.5, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-28.875, d=21.0, lambda=10.5
c1=-7.5, c2=-25.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-15, lambda=0.001

Train: 0.7661138771303033 Validation: 0.7424498187920586

c1=-7.5, c2=-25.0, d=-15, lambda=0.01

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-25.0, d=-10, lambda=0.001

Train: 0.7661138661249522 Validation: 0.7424498075121773

c1=-7.5, c2=-25.0, d=-10, lambda=0.01

Train: 0.7661138760297672 Validation: 0.7424498176640695

c1=-7.5, c2=-25.0, d=-10, lambda=0.1

Train: 0.7661138770202488 Validation: 0.7424498186792587

c1=-7.5, c2=-25.0, d=-10, lambda=1

Train: 0.7661138771192968 Validation: 0.7424498187807776
