Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
c1=-5, c2=5, d=15, lambda=0.01

 Train: 71813425875574.61 Validation: 2795722.795767317

c1=-5, c2=5, d=15, lambda=0.1

 Train: 884606.6974720241 Validation: 5336365.598088491

c1=-5, c2=5, d=15, lambda=1

 Train: 135853421363274.64 Validation: 29604566.423046667

c1=-5, c2=5, d=15, lambda=10

 Train: 140890012621.73227 Validation: 8676490.583476199

c1=-5, c2=5, d=15, lambda=100

 Train: 1640642.127768026 Validation: 4221473.608315188

c1=-5, c2=5, d=20, lambda=0.01

 Train: 2450927.368169491 Validation: 866488.2016339524

c1=-5, c2=5, d=20, lambda=0.1

 Train: 10403655777469.057 Validation: 536059487.2879619

c1=-5, c2=5, d=20, lambda=1

 Train: 3.154276262444237e+16 Validation: 241498.80209237494

c1=-5, c2=5, d=20, lambda=10

 Train: 1.985217615999488e+16 Validation: 8551676.669125093

c1=-5, c2=5, d=20, lambda=100

 Train: 700083282073.6731 Validation: 7552118.7258500615

c1=-5, c2=10, d=-20, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=-21.0, lambda=0.0105
c1=-5, c2=10, d=-20, lambda=0.1
singular matrix error
c1=-5.25, c2=10.5, d=-21.0, lambda=0.10500000000000001
c1=-5, c2=10, d=-20, lambda=1
singular matrix error
c1=-5.25, c2=10.5, d=-21.0, lambda=1.05
c1=-5, c2=10, d=-20, lambda=10
singular matrix error
c1=-5.25, c2=10.5, d=-21.0, lambda=10.5
c1=-5, c2=10, d=-20, lambda=100
singular matrix error
c1=-5.25, c2=10.5, d=-21.0, lambda=105.0
c1=-5, c2=10, d=-15, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=-15.75, lambda=0.0105
c1=-5, c2=10, d=-15, lambda=0.1
singular matrix error
c1=-5.25, c2=10.5, d=-15.75, lambda=0.10500000000000001
c1=-5, c2=10, d=-15, lambda=1
singular matrix error
c1=-5.25, c2=10.5, d=-15.75, lambda=1.05
c1=-5, c2=10, d=-15, lambda=10
singular matrix error
c1=-5.25, c2=10.5, d=-15.75, lambda=10.5
c1=-5, c2=10, d=-15, lambda=100
singular matrix error
c1=-5.25, c2=10.5, d=-15.75, lambda=105.0
c1=-5, c2=10, d=-10, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=-10.5, lambda=0.0105
c1=-5, c2=10, d=-10, lambda=0.1

 Train: 3.5762930326811976e+29 Validation: 1.968034127695983e+22

c1=-5, c2=10, d=-10, lambda=1

 Train: 3.1455382829836435e+29 Validation: 5.422578435267633e+22

c1=-5, c2=10, d=-10, lambda=10

 Train: 7.686214422464004e+28 Validation: 5.8223084971239955e+22

c1=-5, c2=10, d=-10, lambda=100

 Train: 2.0131745129055115e+29 Validation: 2.9677662860818047e+23

c1=-5, c2=10, d=-5, lambda=0.01

 Train: 0.4458535160778852 Validation: 1.5372132945200951

c1=-5, c2=10, d=-5, lambda=0.1

 Train: 1.74974687236323 Validation: 3.7731552233118735

c1=-5, c2=10, d=-5, lambda=1

 Train: 0.8541065934182518 Validation: 3.1417761065022107

c1=-5, c2=10, d=-5, lambda=10

 Train: 0.744697902770384 Validation: 3.8194790145140853

c1=-5, c2=10, d=-5, lambda=100

 Train: 0.7513702154772025 Validation: 0.7635150528941932

c1=-5, c2=10, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5, c2=10, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5, c2=10, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5, c2=10, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5, c2=10, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-5, c2=10, d=5, lambda=0.01

 Train: 0.0760882583384314 Validation: 14.877219220107675

c1=-5, c2=10, d=5, lambda=0.1

 Train: 0.07608830874554914 Validation: 14.651774595345792

c1=-5, c2=10, d=5, lambda=1

 Train: 0.07609215003963904 Validation: 12.725751118686556

c1=-5, c2=10, d=5, lambda=10

 Train: 0.0762137302852691 Validation: 5.381598238157746

c1=-5, c2=10, d=5, lambda=100

 Train: 0.09178699580770144 Validation: 8.256901627834624

c1=-5, c2=10, d=10, lambda=0.01

 Train: 0.07636537770318687 Validation: 11.681520763842615

c1=-5, c2=10, d=10, lambda=0.1

 Train: 0.07611433832729568 Validation: 11.719698745573533

c1=-5, c2=10, d=10, lambda=1

 Train: 0.07608831774884596 Validation: 11.714484959033669

c1=-5, c2=10, d=10, lambda=10

 Train: 0.07608825821517776 Validation: 11.71447460821678

c1=-5, c2=10, d=10, lambda=100

 Train: 0.07608825782716111 Validation: 11.71391451223916

c1=-5, c2=10, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=15.75, lambda=0.0105
c1=-5, c2=10, d=15, lambda=0.1

 Train: 1167119.8616151914 Validation: 1254859.526593802

c1=-5, c2=10, d=15, lambda=1

 Train: 262.2922381767668 Validation: 281.8479774953408

c1=-5, c2=10, d=15, lambda=10

 Train: 1.5097817050484612 Validation: 10.539841640215899

c1=-5, c2=10, d=15, lambda=100

 Train: 7026189.981658787 Validation: 25398.569557796593

c1=-5, c2=10, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=0.0105
c1=-5, c2=10, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=0.10500000000000001
c1=-5, c2=10, d=20, lambda=1
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=1.05
c1=-5, c2=10, d=20, lambda=10
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=10.5
c1=-5, c2=10, d=20, lambda=100
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=105.0
c1=-5, c2=15, d=-20, lambda=0.01

 Train: 0.764469372509684 Validation: 0.7423236474314476

c1=-5, c2=15, d=-20, lambda=0.1

 Train: 0.7648773813550366 Validation: 0.7424161149054271

c1=-5, c2=15, d=-20, lambda=1

 Train: 0.765001622019059 Validation: 0.7424260186117074

c1=-5, c2=15, d=-20, lambda=10

 Train: 0.7650779804736656 Validation: 0.7424270159665223

c1=-5, c2=15, d=-20, lambda=100

 Train: 0.7652626552470552 Validation: 0.742427115770542

c1=-5, c2=15, d=-15, lambda=0.01

 Train: 13.607663737164975 Validation: 0.7419276428674003

c1=-5, c2=15, d=-15, lambda=0.1

 Train: 0.765001688144053 Validation: 0.7423553779693939

c1=-5, c2=15, d=-15, lambda=1

 Train: 0.7650201062007754 Validation: 0.7424196401733353

c1=-5, c2=15, d=-15, lambda=10

 Train: 0.7658316676720561 Validation: 0.742426374968573

c1=-5, c2=15, d=-15, lambda=100

 Train: 0.7654556608296659 Validation: 0.7424270518920286

c1=-5, c2=15, d=-10, lambda=0.01

 Train: 0.7629419651393876 Validation: 0.7413421097040448

c1=-5, c2=15, d=-10, lambda=0.1

 Train: 0.7640926942531002 Validation: 0.7420435878493581

c1=-5, c2=15, d=-10, lambda=1

 Train: 0.764850993523328 Validation: 0.7423774969544672

c1=-5, c2=15, d=-10, lambda=10

 Train: 0.7651697844075126 Validation: 0.7424220156766179

c1=-5, c2=15, d=-10, lambda=100

 Train: 0.7655877476418328 Validation: 0.7424266006282074

c1=-5, c2=15, d=-5, lambda=0.01

 Train: 0.6634038551717402 Validation: 0.6435450407173116

c1=-5, c2=15, d=-5, lambda=0.1

 Train: 0.9873541049466649 Validation: 0.7278015913910202

c1=-5, c2=15, d=-5, lambda=1

 Train: 0.7639798309708493 Validation: 0.7406573668527094

c1=-5, c2=15, d=-5, lambda=10

 Train: 0.7663348251236176 Validation: 0.7422443348837879

c1=-5, c2=15, d=-5, lambda=100

 Train: 0.767146767176179 Validation: 0.7488326736322314

c1=-5, c2=15, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5, c2=15, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5, c2=15, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5, c2=15, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5, c2=15, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-5, c2=15, d=5, lambda=0.01

 Train: 0.07608825781739229 Validation: 5.307934354439827

c1=-5, c2=15, d=5, lambda=0.1

 Train: 0.07608825804916243 Validation: 5.304148984406526

c1=-5, c2=15, d=5, lambda=1

 Train: 0.07608828101808471 Validation: 5.266753922625191

c1=-5, c2=15, d=5, lambda=10

 Train: 0.07609029655476916 Validation: 4.935346653210157

c1=-5, c2=15, d=5, lambda=100

 Train: 0.07630133601937025 Validation: 4.507481033269054

c1=-5, c2=15, d=10, lambda=0.01

 Train: 0.24844897955711956 Validation: 324.9535387748059

c1=-5, c2=15, d=10, lambda=0.1

 Train: 0.10484452585680008 Validation: 344.2833501337982

c1=-5, c2=15, d=10, lambda=1

 Train: 0.07626211454062376 Validation: 338.9279802200596

c1=-5, c2=15, d=10, lambda=10

 Train: 0.07609166054446327 Validation: 339.2276072804685

c1=-5, c2=15, d=10, lambda=100

 Train: 0.0760883140393597 Validation: 339.1311217517958

c1=-5, c2=15, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=0.0105
c1=-5, c2=15, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=0.10500000000000001
c1=-5, c2=15, d=15, lambda=1

 Train: 1.051936328165961e+17 Validation: 1.0383294833322352e+17

c1=-5, c2=15, d=15, lambda=10
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=10.5
c1=-5, c2=15, d=15, lambda=100

 Train: 11251.033773278468 Validation: 11433.200776832318

c1=-5, c2=15, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=0.0105
c1=-5, c2=15, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=0.10500000000000001
c1=-5, c2=15, d=20, lambda=1
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=1.05
c1=-5, c2=15, d=20, lambda=10
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=10.5
c1=-5, c2=15, d=20, lambda=100
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=105.0
c1=-5, c2=20, d=-20, lambda=0.01

 Train: 0.765728113960594 Validation: 0.7419369723232961

c1=-5, c2=20, d=-20, lambda=0.1

 Train: 0.7658530535562387 Validation: 0.7419369720718486

c1=-5, c2=20, d=-20, lambda=1

 Train: 0.7658793426072656 Validation: 0.7419369720497563

c1=-5, c2=20, d=-20, lambda=10

 Train: 0.7658883614282447 Validation: 0.7419369720475727

c1=-5, c2=20, d=-20, lambda=100

 Train: 0.765895490671385 Validation: 0.741936972047305

c1=-5, c2=20, d=-15, lambda=0.01

 Train: 0.7675103735268662 Validation: 0.7419368028120039

c1=-5, c2=20, d=-15, lambda=0.1

 Train: 0.7659831860348099 Validation: 0.7419369543496972

c1=-5, c2=20, d=-15, lambda=1

 Train: 0.765906624733404 Validation: 0.741936970270008

c1=-5, c2=20, d=-15, lambda=10

 Train: 0.7658916595378176 Validation: 0.7419369718664903

c1=-5, c2=20, d=-15, lambda=100

 Train: 0.7659190770964636 Validation: 0.741936971998838

c1=-5, c2=20, d=-10, lambda=0.01

 Train: 0.7640352366987132 Validation: 0.741935628942432

c1=-5, c2=20, d=-10, lambda=0.1

 Train: 0.7652664500608718 Validation: 0.7419367458566853

c1=-5, c2=20, d=-10, lambda=1

 Train: 0.7658012213004206 Validation: 0.7419369475066141

c1=-5, c2=20, d=-10, lambda=10

 Train: 0.7658881937935487 Validation: 0.7419369679010931

c1=-5, c2=20, d=-10, lambda=100

 Train: 0.765956656914458 Validation: 0.7419369549609782

c1=-5, c2=20, d=-5, lambda=0.01

 Train: 0.7328047504274152 Validation: 0.7111906662790582

c1=-5, c2=20, d=-5, lambda=0.1

 Train: 0.7755044651744553 Validation: 0.7385989887967952

c1=-5, c2=20, d=-5, lambda=1

 Train: 0.7663270508549235 Validation: 0.7415914336790644

c1=-5, c2=20, d=-5, lambda=10

 Train: 0.7659487999978776 Validation: 0.7419016552033944

c1=-5, c2=20, d=-5, lambda=100

 Train: 0.7659879029127893 Validation: 0.7419389772845266

c1=-5, c2=20, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5, c2=20, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5, c2=20, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5, c2=20, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5, c2=20, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-5, c2=20, d=5, lambda=0.01

 Train: 0.0760882578311016 Validation: 2.644835449735727

c1=-5, c2=20, d=5, lambda=0.1

 Train: 0.07608825782318186 Validation: 2.644236283808632

c1=-5, c2=20, d=5, lambda=1

 Train: 0.07608825870861137 Validation: 2.6382369064538675

c1=-5, c2=20, d=5, lambda=10

 Train: 0.07608834331855395 Validation: 2.5826705199978153

c1=-5, c2=20, d=5, lambda=100

 Train: 0.07609522097666052 Validation: 2.3490128957977583

c1=-5, c2=20, d=10, lambda=0.01

 Train: 21.619653708470395 Validation: 26.694893441750523

c1=-5, c2=20, d=10, lambda=0.1

 Train: 1.3718795488374989 Validation: 6.9137591971301875

c1=-5, c2=20, d=10, lambda=1

 Train: 0.12644519261413437 Validation: 7.022195475092857

c1=-5, c2=20, d=10, lambda=10

 Train: 0.07642778279040884 Validation: 7.195915692989861

c1=-5, c2=20, d=10, lambda=100

 Train: 0.07611664066010565 Validation: 7.194588567209297

c1=-5, c2=20, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=21.0, d=15.75, lambda=0.0105
c1=-5, c2=20, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=21.0, d=15.75, lambda=0.10500000000000001
c1=-5, c2=20, d=15, lambda=1
singular matrix error
c1=-5.25, c2=21.0, d=15.75, lambda=1.05
c1=-5, c2=20, d=15, lambda=10
singular matrix error
c1=-5.25, c2=21.0, d=15.75, lambda=10.5
c1=-5, c2=20, d=15, lambda=100
singular matrix error
c1=-5.25, c2=21.0, d=15.75, lambda=105.0
c1=-5, c2=20, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=21.0, d=21.0, lambda=0.0105
c1=-5, c2=20, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=21.0, d=21.0, lambda=0.10500000000000001
c1=-5, c2=20, d=20, lambda=1
singular matrix error
c1=-5.25, c2=21.0, d=21.0, lambda=1.05
c1=-5, c2=20, d=20, lambda=10
singular matrix error
c1=-5.25, c2=21.0, d=21.0, lambda=10.5
c1=-5, c2=20, d=20, lambda=100
singular matrix error
c1=-5.25, c2=21.0, d=21.0, lambda=105.0
c1=-2.5, c2=-20, d=-20, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-20, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-20, lambda=100

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-15, lambda=0.01

 Train: 0.7661138771303054 Validation: 0.7424498187920607

c1=-2.5, c2=-20, d=-15, lambda=0.1

 Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-2.5, c2=-20, d=-15, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-15, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-15, lambda=100

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-20, d=-10, lambda=0.01

 Train: 0.7661138668940638 Validation: 0.7424498082994673

c1=-2.5, c2=-20, d=-10, lambda=0.1

 Train: 0.7661138761066784 Validation: 0.7424498177427986

c1=-2.5, c2=-20, d=-10, lambda=1

 Train: 0.7661138770279399 Validation: 0.7424498186871317

c1=-2.5, c2=-20, d=-10, lambda=10

 Train: 0.766113877120066 Validation: 0.7424498187815649

c1=-2.5, c2=-20, d=-10, lambda=100

 Train: 0.7661138771292787 Validation: 0.7424498187910084

c1=-2.5, c2=-20, d=-5, lambda=0.01

 Train: 0.8032548047055588 Validation: 0.7804656608578859

c1=-2.5, c2=-20, d=-5, lambda=0.1

 Train: 0.7694446579637302 Validation: 0.7458622486139138

c1=-2.5, c2=-20, d=-5, lambda=1

 Train: 0.7664435023641336 Validation: 0.7427875533804237

c1=-2.5, c2=-20, d=-5, lambda=10

 Train: 0.7661468054696624 Validation: 0.7424835575142388

c1=-2.5, c2=-20, d=-5, lambda=100

 Train: 0.7661171696227392 Validation: 0.7424531923172532

c1=-2.5, c2=-20, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-20, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-20, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-20, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-20, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=-20, d=5, lambda=0.01

 Train: 0.07608825799269116 Validation: 0.285351565105089

c1=-2.5, c2=-20, d=5, lambda=0.1

 Train: 0.07608825781477858 Validation: 0.2853513224859584

c1=-2.5, c2=-20, d=5, lambda=1

 Train: 0.0760882578202856 Validation: 0.28535137590284887

c1=-2.5, c2=-20, d=5, lambda=10

 Train: 0.07608825846594096 Validation: 0.2853521655044135

c1=-2.5, c2=-20, d=5, lambda=100

 Train: 0.0760883265774126 Validation: 0.2853604169975696

c1=-2.5, c2=-20, d=10, lambda=0.01
singular matrix error
c1=-2.625, c2=-21.0, d=10.5, lambda=0.0105
c1=-2.5, c2=-20, d=10, lambda=0.1

 Train: 0.5984297396749731 Validation: 0.6428294614479501

c1=-2.5, c2=-20, d=10, lambda=1

 Train: 0.2113083079476851 Validation: 0.36243473319078634

c1=-2.5, c2=-20, d=10, lambda=10

 Train: 0.07664265665082926 Validation: 0.29101751413012

c1=-2.5, c2=-20, d=10, lambda=100

 Train: 0.07609028517892699 Validation: 0.29031548768964427

c1=-2.5, c2=-20, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-21.0, d=15.75, lambda=0.0105
c1=-2.5, c2=-20, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-21.0, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-20, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-21.0, d=15.75, lambda=1.05
c1=-2.5, c2=-20, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-21.0, d=15.75, lambda=10.5
c1=-2.5, c2=-20, d=15, lambda=100
singular matrix error
c1=-2.625, c2=-21.0, d=15.75, lambda=105.0
c1=-2.5, c2=-20, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-21.0, d=21.0, lambda=0.0105
c1=-2.5, c2=-20, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-21.0, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-20, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-21.0, d=21.0, lambda=1.05
c1=-2.5, c2=-20, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-21.0, d=21.0, lambda=10.5
c1=-2.5, c2=-20, d=20, lambda=100
singular matrix error
c1=-2.625, c2=-21.0, d=21.0, lambda=105.0
c1=-2.5, c2=-15, d=-20, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-20, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-20, lambda=100

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-15, lambda=0.01

 Train: 0.7661138771305397 Validation: 0.742449818792301

c1=-2.5, c2=-15, d=-15, lambda=0.1

 Train: 0.766113877130326 Validation: 0.7424498187920819

c1=-2.5, c2=-15, d=-15, lambda=1

 Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-2.5, c2=-15, d=-15, lambda=10

 Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-2.5, c2=-15, d=-15, lambda=100

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-15, d=-10, lambda=0.01

 Train: 0.7661136958892373 Validation: 0.7424496329760868

c1=-2.5, c2=-15, d=-10, lambda=0.1

 Train: 0.7661138590061853 Validation: 0.7424498002104499

c1=-2.5, c2=-15, d=-10, lambda=1

 Train: 0.7661138753178904 Validation: 0.7424498169338967

c1=-2.5, c2=-15, d=-10, lambda=10

 Train: 0.7661138769490611 Validation: 0.7424498186062414

c1=-2.5, c2=-15, d=-10, lambda=100

 Train: 0.7661138771121782 Validation: 0.7424498187734759

c1=-2.5, c2=-15, d=-5, lambda=0.01

 Train: 1.0188735672104454 Validation: 0.9999774474149236

c1=-2.5, c2=-15, d=-5, lambda=0.1

 Train: 0.7806660550495941 Validation: 0.7573561352843016

c1=-2.5, c2=-15, d=-5, lambda=1

 Train: 0.7675056151408869 Validation: 0.7438759688372579

c1=-2.5, c2=-15, d=-5, lambda=10

 Train: 0.7662524427425483 Validation: 0.7425918158002484

c1=-2.5, c2=-15, d=-5, lambda=100

 Train: 0.7661277276351913 Validation: 0.7424640123386743

c1=-2.5, c2=-15, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-15, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-15, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-15, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-15, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=-15, d=5, lambda=0.01

 Train: 0.07608825781654828 Validation: 0.2864553718468664

c1=-2.5, c2=-15, d=5, lambda=0.1

 Train: 0.07608825781418026 Validation: 0.28645543242677196

c1=-2.5, c2=-15, d=5, lambda=1

 Train: 0.07608825785010616 Validation: 0.2864555798782569

c1=-2.5, c2=-15, d=5, lambda=10

 Train: 0.0760882614687721 Validation: 0.28645710070365593

c1=-2.5, c2=-15, d=5, lambda=100

 Train: 0.07608865017160098 Validation: 0.28647322087194277

c1=-2.5, c2=-15, d=10, lambda=0.01

 Train: 0.2685435559896143 Validation: 0.3973664560121222

c1=-2.5, c2=-15, d=10, lambda=0.1

 Train: 0.0898755532366823 Validation: 0.2941115702718492

c1=-2.5, c2=-15, d=10, lambda=1

 Train: 0.07620913622801456 Validation: 0.29400323904484343

c1=-2.5, c2=-15, d=10, lambda=10

 Train: 0.07609458052014291 Validation: 0.2933920396041292

c1=-2.5, c2=-15, d=10, lambda=100

 Train: 0.07608826943643794 Validation: 0.29345282473681

c1=-2.5, c2=-15, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-15.75, d=15.75, lambda=0.0105
c1=-2.5, c2=-15, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-15.75, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-15, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-15.75, d=15.75, lambda=1.05
c1=-2.5, c2=-15, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-15.75, d=15.75, lambda=10.5
c1=-2.5, c2=-15, d=15, lambda=100
singular matrix error
c1=-2.625, c2=-15.75, d=15.75, lambda=105.0
c1=-2.5, c2=-15, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-15.75, d=21.0, lambda=0.0105
c1=-2.5, c2=-15, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-15.75, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-15, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-15.75, d=21.0, lambda=1.05
c1=-2.5, c2=-15, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-15.75, d=21.0, lambda=10.5
c1=-2.5, c2=-15, d=20, lambda=100
singular matrix error
c1=-2.625, c2=-15.75, d=21.0, lambda=105.0
c1=-2.5, c2=-10, d=-20, lambda=0.01

 Train: 0.7661138771303012 Validation: 0.7424498187920565

c1=-2.5, c2=-10, d=-20, lambda=0.1

 Train: 0.7661138771303021 Validation: 0.7424498187920574

c1=-2.5, c2=-10, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-10, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-10, d=-20, lambda=100

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-10, d=-15, lambda=0.01

 Train: 0.7661138772336369 Validation: 0.7424498188980605

c1=-2.5, c2=-10, d=-15, lambda=0.1

 Train: 0.7661138771406357 Validation: 0.7424498188026579

c1=-2.5, c2=-10, d=-15, lambda=1

 Train: 0.7661138771313356 Validation: 0.7424498187931176

c1=-2.5, c2=-10, d=-15, lambda=10

 Train: 0.7661138771304056 Validation: 0.7424498187921635

c1=-2.5, c2=-10, d=-15, lambda=100

 Train: 0.7661138771303126 Validation: 0.7424498187920682

c1=-2.5, c2=-10, d=-10, lambda=0.01

 Train: 0.7661034788241734 Validation: 0.7424391550159761

c1=-2.5, c2=-10, d=-10, lambda=0.1

 Train: 0.766112837265177 Validation: 0.7424487523793831

c1=-2.5, c2=-10, d=-10, lambda=1

 Train: 0.7661137731434446 Validation: 0.7424497121504394

c1=-2.5, c2=-10, d=-10, lambda=10

 Train: 0.766113866731613 Validation: 0.7424498081278922

c1=-2.5, c2=-10, d=-10, lambda=100

 Train: 0.7661138760904332 Validation: 0.742449817725641

c1=-2.5, c2=-10, d=-5, lambda=0.01

 Train: 0.6152496306919453 Validation: 0.5915524971343958

c1=-2.5, c2=-10, d=-5, lambda=0.1

 Train: 0.9273525025917815 Validation: 0.9070422010243038

c1=-2.5, c2=-10, d=-5, lambda=1

 Train: 0.7769968386709366 Validation: 0.7536013965978431

c1=-2.5, c2=-10, d=-5, lambda=10

